Phrase,Total Frequency,,,,,,,
"offene
",114,Öffnung / Schließung,,,,,,
"schloss
",104,Öffnung / Schließung,,,,,,
"Empfang
",104,Öffnung / Schließung,,,,,,
"Thüren
",101,Öffnung / Schließung,,,,,,
"öffneten
",93,Öffnung / Schließung,,,,,,
"Thor
",91,Öffnung / Schließung,,,,,,
"Pforte
",87,Öffnung / Schließung,,,,,,
"Öffnung
",76,Öffnung / Schließung,,,,,,
"öffne
",71,Öffnung / Schließung,,,,,,
"Thore
",66,Öffnung / Schließung,,,,,,
"Oeffnung
",65,Öffnung / Schließung,,,,,,
"Zugang
",60,Öffnung / Schließung,,,,,,
"Zutritt
",57,Öffnung / Schließung,,,,,,
"Zaun
",55,Öffnung / Schließung,,,,,,
"Vorhänge
",54,Öffnung / Schließung,,,,,,
"Gitter
",54,Öffnung / Schließung,,,,,,
"Fensterscheiben
",52,Öffnung / Schließung,,,,,,
"Treppenhaus
",51,Öffnung / Schließung,,,,,,
"Fensters
",49,Öffnung / Schließung,,,,,,
"Wohnungstür
",48,Öffnung / Schließung,,,,,,
"Schloss
",46,Öffnung / Schließung,,,,,,
"Entfernung
",43,Öffnung / Schließung,,,,,,
"Hausthür
",41,Öffnung / Schließung,,,,,,
"Einzug
",40,Öffnung / Schließung,,,,,,
"offenen Fenster
",33,Öffnung / Schließung,,,,,,
"geöffneten
",32,Öffnung / Schließung,,,,,,
"Fensterbrett
",31,Öffnung / Schließung,,,,,,
"Eingangstür
",31,Öffnung / Schließung,,,,,,
"geschlossenen
",30,Öffnung / Schließung,,,,,,
"Aufgang
",30,Öffnung / Schließung,,,,,,
"Fensterläden
",27,Öffnung / Schließung,,,,,,
"offene Fenster
",27,Öffnung / Schließung,,,,,,
"Türrahmen
",26,Öffnung / Schließung,,,,,,
"Hindernis
",26,Öffnung / Schließung,,,,,,
"Schlüssel
",26,Öffnung / Schließung,,,,,,
"Grenzen
",26,Öffnung / Schließung,,,,,,
"Hindernisse
",26,Öffnung / Schließung,,,,,,
"Stubentür
",25,Öffnung / Schließung,,,,,,
"Felswand
",23,Öffnung / Schließung,,,,,,
"Fensternische
",23,Öffnung / Schließung,,,,,,
"Eröffnung
",21,Öffnung / Schließung,,,,,,
"Fensterbank
",21,Öffnung / Schließung,,,,,,
"Tür offen
",20,Öffnung / Schließung,,,,,,
"Treppenstufen
",20,Öffnung / Schließung,,,,,,
"Eingange
",19,Öffnung / Schließung,,,,,,
"Glastür
",18,Öffnung / Schließung,,,,,,
"Hausthüre
",18,Öffnung / Schließung,,,,,,
"Tür öffnete
",18,Öffnung / Schließung,,,,,,
"Fensterscheibe
",18,Öffnung / Schließung,,,,,,
"Felsenwand
",18,Öffnung / Schließung,,,,,,
"Einfahrt
",18,Öffnung / Schließung,,,,,,
"verschlossen
",17,Öffnung / Schließung,,,,,,
"offnen
",17,Öffnung / Schließung,,,,,,
"Fensterladen
",17,Öffnung / Schließung,,,,,,
"Auffahrt
",17,Öffnung / Schließung,,,,,,
"Gartenzaun
",16,Öffnung / Schließung,,,,,,
"Öffnen
",15,Öffnung / Schließung,,,,,,
"Tür geöffnet
",15,Öffnung / Schließung,,,,,,
"Treppengeländer
",15,Öffnung / Schließung,,,,,,
"Mauerwerk
",15,Öffnung / Schließung,,,,,,
"Küchentür
",15,Öffnung / Schließung,,,,,,
"Ausfahrt
",14,Öffnung / Schließung,,,,,,
"Holztür
",14,Öffnung / Schließung,,,,,,
"Gartenmauer
",14,Öffnung / Schließung,,,,,,
"Tores
",14,Öffnung / Schließung,,,,,,
"Zimmertür
",14,Öffnung / Schließung,,,,,,
"offenen Tür
",13,Öffnung / Schließung,,,,,,
"Hauseingang
",13,Öffnung / Schließung,,,,,,
"Abgang
",13,Öffnung / Schließung,,,,,,
"Durchgang
",13,Öffnung / Schließung,,,,,,
"Hauswand
",13,Öffnung / Schließung,,,,,,
"Drehtür
",12,Öffnung / Schließung,,,,,,
"Oeffnen
",12,Öffnung / Schließung,,,,,,
"offene Tür
",12,Öffnung / Schließung,,,,,,
"Kammertür
",12,Öffnung / Schließung,,,,,,
"Abgrund
",12,Öffnung / Schließung,,,,,,
"Gartentor
",12,Öffnung / Schließung,,,,,,
"Hinter-Thür
",12,Öffnung / Schließung,,,,,,
"Türklinke
",11,Öffnung / Schließung,,,,,,
"geöffneten Fenster
",11,Öffnung / Schließung,,,,,,
"Thür öffnete
",11,Öffnung / Schließung,,,,,,
"Schranktür
",11,Öffnung / Schließung,,,,,,
"geöffnete Fenster
",11,Öffnung / Schließung,,,,,,
"öfnen
",10,Öffnung / Schließung,,,,,,
"Torweg
",10,Öffnung / Schließung,,,,,,
"Fenstervorhänge
",10,Öffnung / Schließung,,,,,,
"Gartenpforte
",10,Öffnung / Schließung,,,,,,
"Flurthür
",10,Öffnung / Schließung,,,,,,
"Türgriff
",9,Öffnung / Schließung,,,,,,
"geöffnete
",9,Öffnung / Schließung,,,,,,
"Scheidewand
",9,Öffnung / Schließung,,,,,,
"Kellertür
",9,Öffnung / Schließung,,,,,,
"Flügeltür
",9,Öffnung / Schließung,,,,,,
"Fensterrahmen
",9,Öffnung / Schließung,,,,,,
"Fensterflügel
",9,Öffnung / Schließung,,,,,,
"geschlossene
",9,Öffnung / Schließung,,,,,,
"Terrassentür
",9,Öffnung / Schließung,,,,,,
"Felswände
",9,Öffnung / Schließung,,,,,,
"Fenster geöffnet
",8,Öffnung / Schließung,,,,,,
"Vorhängen
",8,Öffnung / Schließung,,,,,,
"Fenstersims
",8,Öffnung / Schließung,,,,,,
"Hausgang
",8,Öffnung / Schließung,,,,,,
"Gartenthür
",8,Öffnung / Schließung,,,,,,
"Hintertür
",8,Öffnung / Schließung,,,,,,
"Flügeltüren
",8,Öffnung / Schließung,,,,,,
"Tür öffnet
",8,Öffnung / Schließung,,,,,,
"Ladentür
",8,Öffnung / Schließung,,,,,,
"offener
",8,Öffnung / Schließung,,,,,,
"Glastüren
",8,Öffnung / Schließung,,,,,,
"Treppenstufe
",8,Öffnung / Schließung,,,,,,
"Fensterchen
",8,Öffnung / Schließung,,,,,,
"Tapetenthür
",8,Öffnung / Schließung,,,,,,
"Einlaß
",8,Öffnung / Schließung,,,,,,
"Freitreppe
",8,Öffnung / Schließung,,,,,,
"Rückwand
",8,Öffnung / Schließung,,,,,,
"offenen Fenstern
",7,Öffnung / Schließung,,,,,,
"Fenstergriff
",7,Öffnung / Schließung,,,,,,
"Hinterwand
",7,Öffnung / Schließung,,,,,,
"Stalltür
",7,Öffnung / Schließung,,,,,,
"Thür geöffnet
",7,Öffnung / Schließung,,,,,,
"Thüre öffnete
",7,Öffnung / Schließung,,,,,,
"Kammerthür
",7,Öffnung / Schließung,,,,,,
"Türchen
",7,Öffnung / Schließung,,,,,,
"Gatter
",7,Öffnung / Schließung,,,,,,
"offenes
",7,Öffnung / Schließung,,,,,,
"Fenster offen
",7,Öffnung / Schließung,,,,,,
"offenen Türen
",7,Öffnung / Schließung,,,,,,
"Türklopfer
",7,Öffnung / Schließung,,,,,,
"Tor geöffnet
",7,Öffnung / Schließung,,,,,,
"Fensteröffnung
",6,Öffnung / Schließung,,,,,,
"Treppenaufgang
",6,Öffnung / Schließung,,,,,,
"Fensterglas
",6,Öffnung / Schließung,,,,,,
"Falltür
",6,Öffnung / Schließung,,,,,,
"Trampgang
",6,Öffnung / Schließung,,,,,,
"Felsenwände
",6,Öffnung / Schließung,,,,,,
"Stubenthür
",6,Öffnung / Schließung,,,,,,
"offene Thür
",6,Öffnung / Schließung,,,,,,
"offenen Thür
",6,Öffnung / Schließung,,,,,,
"Ofentür
",6,Öffnung / Schließung,,,,,,
"Türflügel
",6,Öffnung / Schließung,,,,,,
"Fenster öffnen
",6,Öffnung / Schließung,,,,,,
"Wagenschlag
",6,Öffnung / Schließung,,,,,,
"Fenster öffnete
",6,Öffnung / Schließung,,,,,,
"Türmen
",6,Öffnung / Schließung,,,,,,
"Wälle
",6,Öffnung / Schließung,,,,,,
"Glasthür
",6,Öffnung / Schließung,,,,,,
"Seitentür
",6,Öffnung / Schließung,,,,,,
"offne Fenster
",6,Öffnung / Schließung,,,,,,
"Fensterbrüstung
",6,Öffnung / Schließung,,,,,,
"Gitterfenster
",6,Öffnung / Schließung,,,,,,
"Ausgange
",6,Öffnung / Schließung,,,,,,
"Fensterkreuz
",5,Öffnung / Schließung,,,,,,
"Schließen
",5,Öffnung / Schließung,,,,,,
"Eisentür
",5,Öffnung / Schließung,,,,,,
"Türspalt
",5,Öffnung / Schließung,,,,,,
"Türblatt
",5,Öffnung / Schließung,,,,,,
"offenen Wagen
",5,Öffnung / Schließung,,,,,,
"Schwingtür
",5,Öffnung / Schließung,,,,,,
"Türöffnung
",5,Öffnung / Schließung,,,,,,
"Treppenhauses
",5,Öffnung / Schließung,,,,,,
"Thüre geöffnet
",5,Öffnung / Schließung,,,,,,
"Hausmauer
",5,Öffnung / Schließung,,,,,,
"Seitenthür
",5,Öffnung / Schließung,,,,,,
"geöffnete Thür
",5,Öffnung / Schließung,,,,,,
"Hoftür
",5,Öffnung / Schließung,,,,,,
"Gardinen
",5,Öffnung / Schließung,,,,,,
"Tür schloß
",5,Öffnung / Schließung,,,,,,
"Kaimauer
",5,Öffnung / Schließung,,,,,,
"Fensterhöhlen
",5,Öffnung / Schließung,,,,,,
"Balkontür
",5,Öffnung / Schließung,,,,,,
"Mauervorsprung
",5,Öffnung / Schließung,,,,,,
"Ausblick
",5,Öffnung / Schließung,,,,,,
"Beifahrertür
",5,Öffnung / Schließung,,,,,,
"Haustor
",5,Öffnung / Schließung,,,,,,
"Gitterthür
",5,Öffnung / Schließung,,,,,,
"Fensteröffnungen
",5,Öffnung / Schließung,,,,,,
"Thür offen
",5,Öffnung / Schließung,,,,,,
"offnen Fenster
",5,Öffnung / Schließung,,,,,,
"Fensterpfeiler
",5,Öffnung / Schließung,,,,,,
"Thorweg
",5,Öffnung / Schließung,,,,,,
"verschlossene
",5,Öffnung / Schließung,,,,,,
"Rundgang
",5,Öffnung / Schließung,,,,,,
"Hinterthür
",5,Öffnung / Schließung,,,,,,
"Türspalte
",5,Öffnung / Schließung,,,,,,
"Thüre öffnen
",4,Öffnung / Schließung,,,,,,
"begrenzt
",4,Öffnung / Schließung,,,,,,
"Fensterreihe
",4,Öffnung / Schließung,,,,,,
"Toilettentür
",4,Öffnung / Schließung,,,,,,
"Mauerreste
",4,Öffnung / Schließung,,,,,,
"Abzug
",4,Öffnung / Schließung,,,,,,
"Eßzimmertür
",4,Öffnung / Schließung,,,,,,
"offenes Fenster
",4,Öffnung / Schließung,,,,,,
"Fensterecke
",4,Öffnung / Schließung,,,,,,
"Fenstergitter
",4,Öffnung / Schließung,,,,,,
"offenen Eingang
",4,Öffnung / Schließung,,,,,,
"Scheiben
",4,Öffnung / Schließung,,,,,,
"Kirchenthüre
",4,Öffnung / Schließung,,,,,,
"Toreinfahrt
",4,Öffnung / Schließung,,,,,,
"Fenster geschlossen
",4,Öffnung / Schließung,,,,,,
"Abschnitt
",4,Öffnung / Schließung,,,,,,
"Wagenburg
",4,Öffnung / Schließung,,,,,,
"Schaufenster
",4,Öffnung / Schließung,,,,,,
"Flügelthüren
",4,Öffnung / Schließung,,,,,,
"verschlossenen Tür
",4,Öffnung / Schließung,,,,,,
"Feste
",4,Öffnung / Schließung,,,,,,
"Abgeschiedenheit
",4,Öffnung / Schließung,,,,,,
"Stahltür
",4,Öffnung / Schließung,,,,,,
"Wagentür
",4,Öffnung / Schließung,,,,,,
"Vorhängeschloss
",4,Öffnung / Schließung,,,,,,
"Schiebetür
",4,Öffnung / Schließung,,,,,,
"geöffnete Tür
",4,Öffnung / Schließung,,,,,,
"Eichenthür
",4,Öffnung / Schließung,,,,,,
"Tür geschlossen
",4,Öffnung / Schließung,,,,,,
"Fensterluke
",4,Öffnung / Schließung,,,,,,
"Oefnung
",4,Öffnung / Schließung,,,,,,
"Türme
",4,Öffnung / Schließung,,,,,,
"Garten-Thür
",4,Öffnung / Schließung,,,,,,
"Gitterpforte
",4,Öffnung / Schließung,,,,,,
"Stadtmauer
",4,Öffnung / Schließung,,,,,,
"Fenstersimse
",4,Öffnung / Schließung,,,,,,
"Thür öffnen
",4,Öffnung / Schließung,,,,,,
"öffnenden
",4,Öffnung / Schließung,,,,,,
"Schlucht
",3,Öffnung / Schließung,,,,,,
"Thüröffnung
",3,Öffnung / Schließung,,,,,,
"offnen Tür
",3,Öffnung / Schließung,,,,,,
"Tür öffne
",3,Öffnung / Schließung,,,,,,
"Klassentür
",3,Öffnung / Schließung,,,,,,
"Fensterbänken
",3,Öffnung / Schließung,,,,,,
"offne
",3,Öffnung / Schließung,,,,,,
"Tür verschlossen
",3,Öffnung / Schließung,,,,,,
"Bohlentür
",3,Öffnung / Schließung,,,,,,
"Fensterbogen
",3,Öffnung / Schließung,,,,,,
"Längswand
",3,Öffnung / Schließung,,,,,,
"geöfnet
",3,Öffnung / Schließung,,,,,,
"öfnete
",3,Öffnung / Schließung,,,,,,
"Gartentür
",3,Öffnung / Schließung,,,,,,
"Kirchmauer
",3,Öffnung / Schließung,,,,,,
"Haupteingang
",3,Öffnung / Schließung,,,,,,
"Hintritt
",3,Öffnung / Schließung,,,,,,
"offenen Balkontür
",3,Öffnung / Schließung,,,,,,
"Grenzlinie
",3,Öffnung / Schließung,,,,,,
"Treppenabsatz
",3,Öffnung / Schließung,,,,,,
"Gartenthüre
",3,Öffnung / Schließung,,,,,,
"Glaswand
",3,Öffnung / Schließung,,,,,,
"Zelteingang
",3,Öffnung / Schließung,,,,,,
"Fensterkitt
",3,Öffnung / Schließung,,,,,,
"Trennwand
",3,Öffnung / Schließung,,,,,,
"gesperrt
",3,Öffnung / Schließung,,,,,,
"Grenzübergang
",3,Öffnung / Schließung,,,,,,
"Haustüre
",3,Öffnung / Schließung,,,,,,
"Fenstergesims
",3,Öffnung / Schließung,,,,,,
"Wandelgang
",3,Öffnung / Schließung,,,,,,
"Eichentür
",3,Öffnung / Schließung,,,,,,
"Treppenlift
",3,Öffnung / Schließung,,,,,,
"Flügelthür
",3,Öffnung / Schließung,,,,,,
"Türe geschlossen
",3,Öffnung / Schließung,,,,,,
"Treppauf-Treppab
",3,Öffnung / Schließung,,,,,,
"Grenzübertritt
",3,Öffnung / Schließung,,,,,,
"Nebenthür
",3,Öffnung / Schließung,,,,,,
"Gittertür
",3,Öffnung / Schließung,,,,,,
"Fensterlein
",3,Öffnung / Schließung,,,,,,
"Türschwelle
",3,Öffnung / Schließung,,,,,,
"Türen offen
",3,Öffnung / Schließung,,,,,,
"Kellertreppe
",3,Öffnung / Schließung,,,,,,
"Thüren geöffnet
",3,Öffnung / Schließung,,,,,,
"öffnend
",3,Öffnung / Schließung,,,,,,
"öffnest
",3,Öffnung / Schließung,,,,,,
"Hofthür
",3,Öffnung / Schließung,,,,,,
"Kirchtüre
",3,Öffnung / Schließung,,,,,,
"offenen Thüren
",3,Öffnung / Schließung,,,,,,
"Fensterstock
",3,Öffnung / Schließung,,,,,,
"Felsenschlucht
",3,Öffnung / Schließung,,,,,,
"Holztreppe
",3,Öffnung / Schließung,,,,,,
"Absperrung
",3,Öffnung / Schließung,,,,,,
"verschlossene Thür
",3,Öffnung / Schließung,,,,,,
"Waldschlucht
",3,Öffnung / Schließung,,,,,,
"Torfloch
",3,Öffnung / Schließung,,,,,,
"verschlossene Tür
",3,Öffnung / Schließung,,,,,,
"Treppengeländers
",3,Öffnung / Schließung,,,,,,
"Trennungen
",3,Öffnung / Schließung,,,,,,
"Türen geöffnet
",3,Öffnung / Schließung,,,,,,
"Felsenmauer
",3,Öffnung / Schließung,,,,,,
"Fensterplatz
",3,Öffnung / Schließung,,,,,,
"Wagenthür
",3,Öffnung / Schließung,,,,,,
"Zimmerthür
",3,Öffnung / Schließung,,,,,,
"Fensterfront
",3,Öffnung / Schließung,,,,,,
"Gartentüre
",3,Öffnung / Schließung,,,,,,
"geöffneten Thür
",3,Öffnung / Schließung,,,,,,
"Toren
",3,Öffnung / Schließung,,,,,,
"Hindernisses
",2,Öffnung / Schließung,,,,,,
"Wagentüre
",2,Öffnung / Schließung,,,,,,
"verschlossenen Thüren
",2,Öffnung / Schließung,,,,,,
"Autoschlüssel
",2,Öffnung / Schließung,,,,,,
"geschossen
",2,Öffnung / Schließung,,,,,,
"Wandung
",2,Öffnung / Schließung,,,,,,
"Bustür
",2,Öffnung / Schließung,,,,,,
"Mauerloch
",2,Öffnung / Schließung,,,,,,
"offene Türe
",2,Öffnung / Schließung,,,,,,
"Felsengang
",2,Öffnung / Schließung,,,,,,
"Rückenfenster
",2,Öffnung / Schließung,,,,,,
"Einstieg
",2,Öffnung / Schließung,,,,,,
"Grenzverrückung
",2,Öffnung / Schließung,,,,,,
"Brückentor
",2,Öffnung / Schließung,,,,,,
"Thor öffnete
",2,Öffnung / Schließung,,,,,,
"geöffnete Türen
",2,Öffnung / Schließung,,,,,,
"Felsenabhang
",2,Öffnung / Schließung,,,,,,
"Tür!
",2,Öffnung / Schließung,,,,,,
"Thor-Fahrt
",2,Öffnung / Schließung,,,,,,
"Kammerthüre
",2,Öffnung / Schließung,,,,,,
"Geheimtür
",2,Öffnung / Schließung,,,,,,
"geschlossene Tür
",2,Öffnung / Schließung,,,,,,
"Gartengitter
",2,Öffnung / Schließung,,,,,,
"Vorhängeschloß
",2,Öffnung / Schließung,,,,,,
"öffnenden Tür
",2,Öffnung / Schließung,,,,,,
"Treppchen
",2,Öffnung / Schließung,,,,,,
"Scheibe
",2,Öffnung / Schließung,,,,,,
"Brüstung
",2,Öffnung / Schließung,,,,,,
"Torflügel
",2,Öffnung / Schließung,,,,,,
"Schiffstreppe
",2,Öffnung / Schließung,,,,,,
"Zellentür
",2,Öffnung / Schließung,,,,,,
"Tor geschlossen
",2,Öffnung / Schließung,,,,,,
"Fenster öffnet
",2,Öffnung / Schließung,,,,,,
"Tor öffnete
",2,Öffnung / Schließung,,,,,,
"Treppenschacht
",2,Öffnung / Schließung,,,,,,
"Fensterwand
",2,Öffnung / Schließung,,,,,,
"Thür schloß
",2,Öffnung / Schließung,,,,,,
"Gottsackertür
",2,Öffnung / Schließung,,,,,,
"Fensterreihen
",2,Öffnung / Schließung,,,,,,
"Thür öffnet
",2,Öffnung / Schließung,,,,,,
"Türenklappen
",2,Öffnung / Schließung,,,,,,
"Fenstergardine
",2,Öffnung / Schließung,,,,,,
"Flurtür
",2,Öffnung / Schließung,,,,,,
"offene Tor
",2,Öffnung / Schließung,,,,,,
"Felsenhang
",2,Öffnung / Schließung,,,,,,
"Felsweg
",2,Öffnung / Schließung,,,,,,
"Türspion
",2,Öffnung / Schließung,,,,,,
"Vordringen
",2,Öffnung / Schließung,,,,,,
"Außgang
",2,Öffnung / Schließung,,,,,,
"Mauerpforte
",2,Öffnung / Schließung,,,,,,
"geschlossene Thür
",2,Öffnung / Schließung,,,,,,
"Fenstergeländer
",2,Öffnung / Schließung,,,,,,
"Thore geschlossen
",2,Öffnung / Schließung,,,,,,
"Himmelstür
",2,Öffnung / Schließung,,,,,,
"Kerkerwand
",2,Öffnung / Schließung,,,,,,
"Türloch
",2,Öffnung / Schließung,,,,,,
"offenem
",2,Öffnung / Schließung,,,,,,
"offenen Sarg
",2,Öffnung / Schließung,,,,,,
"Metalltür
",2,Öffnung / Schließung,,,,,,
"Saaltür
",2,Öffnung / Schließung,,,,,,
"Nebentür
",2,Öffnung / Schließung,,,,,,
"Kirchenthür
",2,Öffnung / Schließung,,,,,,
"Fensterpfosten
",2,Öffnung / Schließung,,,,,,
"Eingangstor
",2,Öffnung / Schließung,,,,,,
"Felsens
",2,Öffnung / Schließung,,,,,,
"geschlossene Türen
",2,Öffnung / Schließung,,,,,,
"Einschränkung
",2,Öffnung / Schließung,,,,,,
"Einbruch
",2,Öffnung / Schließung,,,,,,
"verschlossenen Türen
",2,Öffnung / Schließung,,,,,,
"Saalthüre
",2,Öffnung / Schließung,,,,,,
"Türe offen
",2,Öffnung / Schließung,,,,,,
"Hintertüren
",2,Öffnung / Schließung,,,,,,
"Felsen-Mauern
",2,Öffnung / Schließung,,,,,,
"Türsturz
",2,Öffnung / Schließung,,,,,,
"Zimmerflucht
",2,Öffnung / Schließung,,,,,,
"Hintereingang
",2,Öffnung / Schließung,,,,,,
"Grenzfestung
",2,Öffnung / Schließung,,,,,,
"offene Hausthür
",2,Öffnung / Schließung,,,,,,
"geöffnete Thüre
",2,Öffnung / Schließung,,,,,,
"Türen verschlossen
",2,Öffnung / Schließung,,,,,,
"Türlein
",2,Öffnung / Schließung,,,,,,
"geöffnetes
",2,Öffnung / Schließung,,,,,,
"Gartenpforte öffnete
",2,Öffnung / Schließung,,,,,,
"Zellenfenster
",2,Öffnung / Schließung,,,,,,
"Tapetentür
",2,Öffnung / Schließung,,,,,,
"Fensterbänke
",2,Öffnung / Schließung,,,,,,
"Tor öffnet
",2,Öffnung / Schließung,,,,,,
"Gartenmauern
",2,Öffnung / Schließung,,,,,,
"Fahrradschloss
",2,Öffnung / Schließung,,,,,,
"geschlossenen Tür
",2,Öffnung / Schließung,,,,,,
"Glasthüre
",2,Öffnung / Schließung,,,,,,
"Tapetenthüre
",2,Öffnung / Schließung,,,,,,
"Fensterluken
",2,Öffnung / Schließung,,,,,,
"geöffnete Thor
",2,Öffnung / Schließung,,,,,,
"Tür öffnen
",2,Öffnung / Schließung,,,,,,
"Fensterloch
",2,Öffnung / Schließung,,,,,,
"Öffne
",2,Öffnung / Schließung,,,,,,
"Jalousien
",2,Öffnung / Schließung,,,,,,
"Granitwand
",2,Öffnung / Schließung,,,,,,
"Türknauf
",2,Öffnung / Schließung,,,,,,
"Tore geöffnet
",2,Öffnung / Schließung,,,,,,
"offenen Sarge
",2,Öffnung / Schließung,,,,,,
"Einganges
",2,Öffnung / Schließung,,,,,,
"Grabens
",2,Öffnung / Schließung,,,,,,
"schließt
",2,Öffnung / Schließung,,,,,,
